ensg,immune,erythroid,skeletal,vasculature
CACNA1D,-0.7112250847631564,-1.096959101726153,-0.34076257196696147,2.1489467584562707
CHDH,-0.22472531867069145,-1.2701337624114823,1.401087947008028,0.09377113407414606
IL17RB,-0.041838046193653416,-0.28305423391140344,0.6079465140164604,-0.28305423391140344
AC012467.2,0.23104924436358032,-0.43064028366258816,-0.3393741071629184,0.538965146461926
ACTR8,0.5062099353067886,-0.8873650302016387,0.09353373104416196,0.2876213638506875
SELENOK,1.2628120446565037,-1.1436283579120445,-0.07067446805817479,-0.048509218686285216
CACNA2D3,1.8066735281585355,-1.1951256436054731,-0.3814704557650016,-0.2300774287880606
WNT5A,-0.9931517603495821,-1.0110790627439363,3.238598771160851,-1.2343679480673322
CCDC66,-0.5327679255429008,-0.240513656627237,0.45700022466926526,0.3162813575008734
FAM208A,-0.14074162384875066,-0.7590237721349054,0.22450515984149266,0.6752602361421642
ARHGEF3,-0.18204686234428102,-2.694851445790081,0.46793465860249617,2.4089636495318656
IL17RD,-1.0771142386561185,-1.1735018754666495,0.49013509796225463,1.7604810161605136
HESX1,0.46841635436691476,-0.8237505296446039,0.21403649010488068,0.1412976851728086
APPL1,1.0361564692051566,-4.23956247816318,1.4321307268041652,1.7712752821538587
ASB14,0.058119468857477215,-0.019373156285825737,-0.019373156285825737,-0.019373156285825737
DNAH12,0.035569034671060484,-0.0752604675984885,0.19229746061330877,-0.15260602768588075
PDE12,0.4585632602192753,-0.08625771495412238,-0.4162410470183935,0.04393550175324101
ARF4,-0.32033999688756065,-0.7929917386824412,0.9985396760175584,0.11479205955244254
ARF4-AS1,-0.09867768962640744,0.19107003668308842,0.36755117219854205,-0.45994351925522303
DENND6A,-0.15351717941542287,-1.0002576063457957,0.31801274275351954,0.8357620430076995
DENND6A-AS1,0.08084651911103427,-8.034849629956486e-05,0.2782502279592498,-0.3590163985739845
SLMAP,-0.17971828231839115,-0.5467504883773371,-0.4320327201396683,1.1585014908353957
FLNB,-0.8250560335844757,-4.51300080808265,2.299002330715653,3.039054510951472
FLNB-AS1,0.010015994982151537,0.04822504173087764,-0.02912051835651459,-0.02912051835651459
DNASE1L3,-0.3777919175036728,-4.69968236902272,-2.7359631734066427,7.813437459933035
ABHD6,-0.36132738782402196,-2.7945021239617205,0.6803151153016014,2.475514396484141
RPP14,-0.16260766376581648,-1.0812469054625646,0.3627064688503885,0.8811481003779922
PXK,0.5939784162552462,-1.4936539188057956,1.131233364920484,-0.23155786236993503
PDHB,-0.09846932325649238,-0.6703439544211127,0.18687770882630694,0.5819355688512982
AC135507.1,1.059785943036676,-0.5491484814691954,-0.45788230496952553,-0.052755156597955266
AC116036.2,-0.05039786735562779,-0.0694399440787663,-0.14678550416615854,0.26662331560055264
KCTD6,-0.7456704241335292,-0.5144096297838634,0.5181657952071483,0.7419142587102443
ACOX2,-0.688200767180762,-1.9706429407111679,1.4931836396806497,1.1656600682112803
FAM107A,-1.9706545040925878,-1.9709374717090562,-2.1226384553815065,6.064230431183151
FAM3D,-0.14661048025951218,-0.29859443154843085,-0.29859443154843085,0.7437993433563739
C3orf67,-0.22845716862559712,-0.31926001133488324,0.3102279924462763,0.23748918751420423
FHIT,0.8447784053962675,-0.5942590818484721,-0.2097360165336486,-0.0407833070141459
PTPRG,-3.5232953304997188,-4.009923596615971,2.5756910114602802,4.95752791565541
C3orf14,-0.9232805342902339,-1.6814203436659154,1.0917596970109709,1.512941180945179
CADPS,-0.5295937474604884,-0.30630486213709246,-0.5295937474604884,1.3654923570580693
C3orf49,0.15451382849878545,-0.05150460949959515,-0.05150460949959515,-0.05150460949959515
THOC7,-0.2469767297237997,0.28433073054172997,0.018026687751601322,-0.05538068856953071
ATXN7,0.7905840495927259,-1.2564318810076365,0.30413847084826306,0.16170936056664686
ATXN7.1,0.8602821377760623,-1.247626405347188,0.13113910915556515,0.2562051584155598
SCAANT1,0.03102772181408453,-0.16037395396039733,-0.3120749376328476,0.4414211697791604
PSMD6-AS2,0.5504491313720017,-1.082189861339224,0.32458274384298114,0.20715798612424163
AC012557.1,-0.01309788659427158,-0.09954555027494572,0.02206905270084783,0.09057438416836952
PSMD6,-0.45920522773260597,0.9286497545877435,-0.6643183538622539,0.1948738270071173
PSMD6-AS1,0.00036371614821306686,-0.870037268602822,0.4498040029452717,0.4198695495093372
AC012557.2,-0.07736589856222487,-0.6787403872491966,0.2781768429802244,0.4779294428311971
AC092040.1,-2.139575358905539,-2.2546742100020207,2.0241865629647435,2.3700630059428156
PRICKLE2,-2.869984836699001,-2.7478415472940254,2.4865981845696785,3.1312281994233473
ADAMTS9,-4.125421975949493,-4.381868232541389,2.7025980252753494,5.804692183215533
ADAMTS9-AS1,-0.465127342114317,-0.465127342114317,-0.12022385381512757,1.0504785380437616
ADAMTS9-AS2,-3.0722763864003597,-2.8881240144156295,3.0156888046360457,2.9447115961799426
MAGI1,-3.3206172922186425,-3.2202576972680164,2.1112023089931644,4.4296726804934945
SLC25A26,0.5915756186145882,-1.5869914522355377,0.3732878155050616,0.6221280181158884
LRIG1,0.6103623831629923,-2.776180656352659,0.6137011150585656,1.552117158131101
KBTBD8,1.2170794643693406,0.6582332768252899,-1.3097330632493018,-0.5655796779453286
SUCLG2,-0.03613368419746976,-1.5625886109128282,0.5679774873162406,1.0307448077940569
SUCLG2-AS1,-0.5121728185754001,-1.229807665719809,1.678273345750739,0.06370713854446985
EOGT,-0.902292711085924,-2.5904924151610773,0.894569888716167,2.5982152375308347
AC109587.1,-0.35109482526833147,-0.4206398589758702,-0.2990252560000767,1.0707599402442785
TMF1,0.5194069292532397,-1.4991894034936797,0.5065153204755042,0.4732671537649358
UBA3,-0.0903236996697121,-0.7332219920545318,0.36358116121627404,0.4599645305079685
ARL6IP5,-0.3036101408775318,-2.0876664928594346,1.66442275075761,0.7268538829793565
LMOD3,0.5263896455279016,-0.48870120818549634,0.523248527132097,-0.5609369644745024
FRMD4B,0.5704543958569035,-4.031219389403394,1.8861547242210213,1.5746102693254684
MITF,-0.7090866034110066,-0.9265334190821783,0.5452587929042969,1.090361229588889
SAMMSON,0.09801033795189054,-0.24509232149504165,0.3921743050381927,-0.24509232149504165
FOXP1,0.2765073516048986,-2.069642958114451,0.21093256871041532,1.582203037799137
FOXP1-AS1,0.07229072760789806,-0.024096909202632688,-0.024096909202632688,-0.024096909202632688
AC097634.2,0.10022235696371068,-0.033407452321236895,-0.033407452321236895,-0.033407452321236895
AC097634.3,0.2503419801048633,-0.031883619976692944,-0.10922918006408518,-0.10922918006408518
AC097634.1,0.5340549556189835,-1.2881888226928861,0.569289849936129,0.18484401713777365
EIF4E3,2.152328563293081,-2.711923862239066,-0.30269785151020123,0.8622931504561868
GPR27,1.5589534771914353,-1.5059469865462594,0.16407259953622622,-0.21707909018140215
PROK2,3.519922119324252,-1.4590149967265404,-1.8884806901171212,-0.17242643248059064
LINC00877,2.386772382341028,-1.1999995941405786,-0.7946434222684321,-0.3921293659320172
RYBP,0.5655601282907208,-0.8603778362289782,-0.3275127992689617,0.62233050720722
SHQ1,-0.4242338991897685,-0.4872046236357823,0.09984581134524584,0.8115927114803045
GXYLT2,-0.9988894563567396,-2.3470823797186307,4.469756244523987,-1.1237844084486164
PPP4R2,0.13886205172485866,-0.3341724775403323,0.052013362486318826,0.14329706332915304
EBLN2,0.7375782711350118,-0.4607585112578705,-0.23545369634183366,-0.04136606353530814
PDZRN3,-1.9936773466096207,-2.217375164026914,1.9780051791249476,2.2330473315115866
LINC02018,0.27621580214018293,-0.6796390138373071,0.21288084386997563,0.1905423678271484
LINC00960,-0.29529485766281693,-0.2967159853368805,0.09658771938162958,0.49542312361806806
ZNF717,-0.5013473372446924,-1.2562344690900642,1.1345594146658242,0.6230223916689315
ROBO2,-1.2335495150370923,-1.0102606297136965,2.1838448555236023,0.05996528922718647
ROBO1,-2.465767522813158,-2.878842835142418,3.2444742496202785,2.100136108335297
GBE1,0.12082876683143651,-1.883645061092189,1.045108098336304,0.7177081959244478
CADM2,-0.980606336490816,-1.0002741230471088,0.49732018832620173,1.483560271211723
VGLL3,-2.6289754090082584,-2.6109042346207554,3.694016409794176,1.5458632338348377
AC107204.1,-0.10477016924300722,0.017373120161967293,0.3623318378071371,-0.2749347887260972
CHMP2B,-0.02006779954123772,-1.2447891418015526,0.5546715816441017,0.7101853596986878
HTR1F,0.11238975084436942,-1.275188764742476,-1.936500528300802,3.0992995421989087
CGGBP1,-0.15242540218749223,-0.603620970378735,0.3118174815817323,0.44422889098449403
ZNF654,-0.16285613221935025,-0.9922585692889614,0.5965253182334993,0.5585893832748119
C3orf38,0.07102431814513022,-0.4511433358662016,0.5821461612855967,-0.20202714356452578
EPHA3,-3.355915405579553,-3.322183951818547,4.490018367925604,2.1880809894724957
PROS1,-2.9555656917080757,-3.5045051112802224,3.2092416947773756,3.2508291082109224
ARL13B,-1.276772813203594,-1.8038666293866794,1.554250182310291,1.526389260279982
STX19,-0.31514760160038363,-0.35290089260947327,0.6848861271400113,-0.016837632930154334
DHFR2,-0.8469587618001864,-1.6759807741268145,1.6578778568262191,0.8650616791007821
NSUN3,-0.3489504186511332,-0.3262534044770673,0.3149067926334861,0.3602970304947144
MTRNR2L12,-0.3711843168777027,-0.9158915239827925,0.7082402992754964,0.578835541584998
ARL6,-1.1540267184892097,-1.3055249966024716,1.32802773018029,1.1315239849113912
CRYBG3,-0.6293374874788404,-4.285020301305838,1.2791911981811879,3.635166590603491
RIOX2,-0.32758932689452713,-1.486207622726738,0.713862971503417,1.0999339781178468
CLDND1,0.07803309774705092,-0.9691402491820629,0.2418926356784583,0.6492145157565545
CPOX,-1.5917333735371217,4.714090390785793,-2.0734486381119814,-1.0489083791366878
GPR15,0.5072669592170812,-0.16908898640569373,-0.16908898640569373,-0.16908898640569373
ST3GAL6-AS1,0.04392838490005058,-0.26580816410401953,-0.26580816410401953,0.4876879433079885
ST3GAL6,1.0094584343066564,-2.649120364637923,-0.6337581578798321,2.2734200882110995
DCBLD2,-2.0717208536136633,-0.9288224902399085,2.1835558920933686,0.8169874517602027
AC107029.2,-0.8281781490016817,-0.8478459355579746,1.4814762452128263,0.19454783934683006
COL8A1,-4.313214746297535,-3.880014265648334,5.360999867178334,2.832229144767535
AC069222.1,-0.1348454195919582,-0.11591002892216393,0.4440110375236782,-0.1932555890095561
CMSS1,-0.5053799835540769,-0.36589893477192525,0.5983414236619904,0.2729374946640126
FILIP1L,-2.0808159921112153,-3.552517898482784,0.5763944193671531,5.056939471226846
TBC1D23,-0.6677758634730857,0.6409288128325059,0.10199134284039157,-0.07514429219981267
NIT2,0.412322711753645,-1.7646791846192862,0.9249265257310006,0.4274299471346401
TOMM70,-0.40852615021105887,-0.3137039069058476,0.4280292834400896,0.29420077367681685
LNP1,-0.35782719662048024,-0.9981164836774971,1.137890919798588,0.21805276049938938
TMEM45A,-1.3505856211184426,-3.3903695980041086,4.69376775187782,0.04718746724473144
TFG,-0.6129971428667949,-1.3752643102463509,0.9799369313735058,1.0083245217396408
ABI3BP,-3.6326069153828824,-3.463912150976547,6.121148220311422,0.9753708460480071
IMPG2,-0.5525234162902206,-0.6633529185597696,-0.10343185211392747,1.3193081869639178
SENP7,-0.29611410777343394,-1.1071291696341445,0.323348175345453,1.0798951020621264
TRMT10C,0.2524417861851136,-0.30514758860126,0.2307039614140951,-0.1779981589979469
PCNP,-0.5852914610469853,-0.09863528049713732,0.46290253627941436,0.22102420526470734
ZBTB11,0.2510171490117141,-0.763954801129743,0.024363217380284574,0.48857443473774254
ZBTB11-AS1,0.2523888057694488,-1.2158801652658129,0.19939975440690572,0.7640916050894582
RPL24,0.043311694183934435,-0.40826862191768143,0.15506172736775703,0.2098952003659882
CEP97,0.08949220506320588,-0.18099593143019455,0.20337974168266415,-0.11187601531567593
NXPE3,1.3847139353015079,-3.2996893371061677,0.08336898135260329,1.831606420452057
AC020651.1,0.07229072760789806,-0.024096909202632688,-0.024096909202632688,-0.024096909202632688
NFKBIZ,0.9369156457910144,-4.042765535408741,1.8132839301376018,1.2925659594801244
ALCAM,1.8525991744432186,-3.0069773437485283,1.7777893528041315,-0.6234111834988214
CBLB,0.3194147224359689,-3.0996332236112853,1.9817110081248526,0.7985074930504643
LINC00882,-1.0368806764150549,-1.200751304045413,1.4557221789821932,0.7819098014782745
DUBR,-1.2550708410913511,-0.953913933533165,1.466233145110483,0.7427516295140333
BBX,0.2662758591160257,-1.932419687582752,0.7655929477348726,0.9005508807318519
CD47,0.14049983214051842,-0.14180169147451505,0.42750117009640753,-0.42619931076240913
LINC01215,2.378769270769369,-0.5611059734669578,-0.7969027452679439,-1.020760552034467
IFT57,0.17852013136533618,-2.8414134953151975,1.7170808570879519,0.9458125068619099
HHLA2,0.2068360859170173,-0.0689453619723391,-0.0689453619723391,-0.0689453619723391
MYH15,-0.06961843793910369,-0.08808207374974332,0.3974835691110407,-0.23978305742219366
CIP2A,-0.1288690157334833,2.52799169046698,-1.7358030201582015,-0.6633196545752948
DZIP3,-0.8040816610650707,0.2241748074069445,0.4245631550259761,0.15534369863215014
TRAT1,3.2522149390428954,-1.4044544887000532,-1.3357241934792619,-0.5120362568635808
MORC1,0.08969821869420491,0.07123458288356527,-0.08046640078888508,-0.08046640078888508
DPPA4,2.175478508963146,0.5012703130615408,-1.1659226668627487,-1.5108261551619382
