library,term,overlap,pval,zscore,combined_score,adj_pval,genes
GO_Biological_Process_2023,Retinoid Metabolic Process (GO:0001523),5,0.002300403276308153,6.015735883986424,36.54361531884729,0.0662856944062127,ALDH1A3;AKR1C1;RARRES2;CYP1B1;DHRS3
GO_Biological_Process_2023,Synaptic Membrane Adhesion (GO:0099560),3,0.002392709792994392,13.994982078853047,84.46431770616687,0.06728415249215557,PTPRD;PTPRS;PTPRF
GO_Biological_Process_2023,Positive Regulation Of Vascular Endothelial Cell Proliferation (GO:1905564),3,0.002392709792994392,13.994982078853047,84.46431770616687,0.06728415249215557,MDK;IGF2;FGF2
GO_Biological_Process_2023,Regulation Of Actin Cytoskeleton Reorganization (GO:2000249),4,0.002534679944187627,8.00944170771757,47.87794281936774,0.06948829535670122,CSF1R;PDGFRA;MDK;CLU
GO_Biological_Process_2023,Regulation Of Dendrite Development (GO:0050773),5,0.0025703421120491883,5.8483321334293255,34.877793504716074,0.06948829535670122,ALK;SDC2;TNIK;MFSD2A;BMP5
GO_Biological_Process_2023,Cellular Response To Cytokine Stimulus (GO:0071345),16,0.0025879245126857143,2.332403927748818,13.893894790342541,0.06948829535670122,CSF1R;FOXC1;CCL20;EBI3;MT1X;NPNT;LILRB4;GREM2;MT2A;SFRP1;IL1B;KIT;CCL4;HAS2;GAS6;HLA-DPA1
GO_Biological_Process_2023,Neuron Differentiation (GO:0030182),11,0.002590180675249788,2.878001999081503,17.141459474420518,0.06948829535670122,PTPRD;ALK;BRSK1;TENM1;FZD3;TENM2;EMX2;IRX3;EN1;DMD;RUNX2
GO_Biological_Process_2023,Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),11,0.0027084204286772755,2.860197876253507,16.90774421322135,0.07103183124852504,IL1B;AGO2;IGF2;CD36;SORBS1;VIM;CLU;FGF2;TNF;PPARGC1A;MFSD2A
GO_Biological_Process_2023,Axon Guidance (GO:0007411),10,0.0027085831110191636,3.046244227325563,18.00735372489449,0.07103183124852504,ENAH;EPHA7;SEMA3C;UNC5B;SEMA3D;SEMA3A;CNTN1;UNC5C;NCAM1;EPHB1
GO_Biological_Process_2023,Acute Inflammatory Response (GO:0002526),4,0.0029408365603831323,7.644984326018808,44.56308146168904,0.0754276102410355,CD6;HP;CNTN1;ANO6
GO_Biological_Process_2023,Negative Regulation Of Lipid Metabolic Process (GO:0045833),4,0.0029408365603831323,7.644984326018808,44.56308146168904,0.0754276102410355,ALK;IL1B;PDE3B;TNF
GO_Biological_Process_2023,Positive Regulation Of Cell Junction Assembly (GO:1901890),6,0.002975853778852866,4.599055489964581,26.753737337947953,0.07549611652002815,PTPRD;CNTNAP2;SFRP1;CLSTN2;IRX3;EPHB1
GO_Biological_Process_2023,Positive Regulation Of Phosphorylation (GO:0042327),13,0.0032286410787263995,2.53132372214941,14.518898155928134,0.08102847610481093,ALK;PDGFRA;CSF1R;LIMCH1;RARRES2;IGF2;FGF2;TNF;IL1B;TMEM119;ROR2;TNIK;GAS6
GO_Biological_Process_2023,Supramolecular Fiber Organization (GO:0097435),16,0.0033285270412952467,2.2692625368731565,12.946654270963643,0.08264661823811814,TPM4;COL11A1;TPM1;SHROOM2;COL1A1;MFAP4;MYO1E;MARCKS;COL1A2;COL5A1;PXDN;FAT1;CYP1B1;CD36;VIM;HDGFL3
GO_Biological_Process_2023,Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429),4,0.003389304652006064,7.312218890554723,41.5855430461319,0.08293253282431706,IL1B;CD36;CLU;TNF
GO_Biological_Process_2023,Neural Crest Cell Development (GO:0014032),5,0.003517703834450467,5.397629728083292,30.49632092842853,0.08293253282431706,SEMA3C;CDH2;SEMA3D;SEMA3A;SNAI2
