ensg,symbol,name,pct_loc_M3,pct_loc_M1,pct_loc_M2,pct_Hemato,pct_Bone
ENSG00000115355.17,,,0.4702,0.0000,0.0000,0.0996,0.4142
ENSG00000156873.16,,,0.4697,0.2338,0.0000,0.4190,0.0505
ENSG00000203666.12,,,0.4692,0.0000,0.0000,0.2921,0.1069
ENSG00000117036.12,,,0.4688,0.0000,0.0000,0.1817,0.3205
ENSG00000264616.1,,,0.4686,0.0000,0.0000,0.0592,0.4523
ENSG00000131446.16,,,0.4683,0.0564,0.0000,0.2479,0.2485
ENSG00000224986.2,,,0.4682,0.0000,0.0000,0.0133,0.4299
ENSG00000270307.1,,,0.4681,0.0174,0.0000,0.1336,0.2110
ENSG00000278674.2,,,0.4680,0.0410,0.0000,0.2361,0.2476
ENSG00000132256.19,,,0.4679,0.0048,0.3844,0.0095,0.4869
ENSG00000173801.17,,,0.4678,0.0000,0.0000,0.2197,0.2986
ENSG00000196628.18,,,0.4674,0.0000,0.0000,0.0987,0.4043
ENSG00000224594.2,,,0.4668,0.0000,0.0000,0.0526,0.4173
ENSG00000174236.4,,,0.4666,0.0000,0.2845,0.0574,0.3338
ENSG00000186340.15,,,0.4665,0.2245,0.0000,0.0327,0.4716
ENSG00000239503.1,,,0.4661,0.0000,0.0287,0.0604,0.4570
ENSG00000186235.11,,,0.4659,0.0000,0.0000,0.0337,0.4508
ENSG00000270585.1,,,0.4653,0.0000,0.0000,0.2292,0.2423
ENSG00000143322.21,,,0.4640,0.0000,0.0000,0.0070,0.5035
ENSG00000251411.1,,,0.4639,0.0000,0.0308,0.0064,0.4853
ENSG00000126243.8,,,0.4636,0.0687,0.1746,0.0133,0.5118
ENSG00000273002.1,,,0.4636,0.0000,0.0000,0.0889,0.4070
ENSG00000113812.14,,,0.4635,0.0000,0.0000,0.2848,0.1870
ENSG00000143546.10,,,0.4635,0.5829,0.0000,0.2683,0.1959
ENSG00000210196.2,,,0.4635,0.1383,0.0000,0.0729,0.1689
ENSG00000188710.3,,,0.4635,0.0000,0.0000,0.0029,0.4961
ENSG00000137834.15,,,0.4634,0.0080,0.0438,0.0310,0.4750
ENSG00000171522.6,,,0.4633,0.0128,0.0000,0.0233,0.5009
ENSG00000186832.9,,,0.4632,0.0000,0.0000,0.0770,0.3636
ENSG00000180549.7,,,0.4632,0.5577,0.0000,0.0874,0.4330
ENSG00000198142.5,,,0.4631,0.0000,0.0000,0.0115,0.5007
ENSG00000198715.13,,,0.4630,0.0000,0.0378,0.1261,0.3745
ENSG00000198840.2,,,0.4626,0.0178,0.0000,0.2604,0.1727
ENSG00000170291.15,,,0.4626,0.0952,0.0000,0.3770,0.0900
ENSG00000188070.9,,,0.4624,0.0000,0.0000,0.0003,0.5244
ENSG00000248587.8,,,0.4619,0.0000,0.0000,0.0659,0.3231
ENSG00000213659.4,,,0.4619,0.0000,0.0000,0.0659,0.3231
ENSG00000225790.2,,,0.4619,0.0000,0.0000,0.0659,0.3231
ENSG00000239440.6,,,0.4619,0.0000,0.0000,0.0659,0.3231
ENSG00000225652.1,,,0.4619,0.0000,0.0000,0.0659,0.3231
ENSG00000229657.2,,,0.4619,0.0000,0.0000,0.0659,0.3231
ENSG00000108688.11,,,0.4619,0.0000,0.0000,0.0659,0.3231
ENSG00000270255.1,,,0.4619,0.0000,0.0000,0.0659,0.3231
ENSG00000254960.2,,,0.4619,0.0000,0.0000,0.0659,0.3231
ENSG00000231906.1,,,0.4619,0.0000,0.0000,0.0659,0.3231
ENSG00000258412.1,,,0.4619,0.0000,0.0000,0.0659,0.3231
ENSG00000226555.1,,,0.4619,0.0000,0.0336,0.0659,0.3231
ENSG00000010322.16,,,0.4618,0.1623,0.0000,0.2247,0.2064
ENSG00000165948.11,,,0.4617,0.0927,0.0000,0.3879,0.0001
ENSG00000184305.15,,,0.4613,0.0000,0.0000,0.0587,0.4584
ENSG00000074842.7,,,0.4613,0.0000,0.1088,0.2440,0.2599
ENSG00000129194.8,,,0.4609,0.0000,0.0000,0.0013,0.5098
ENSG00000143891.17,,,0.4608,0.0000,0.0000,0.0001,0.5047
ENSG00000134287.10,,,0.4605,0.1148,0.0000,0.0756,0.4323
ENSG00000143248.13,,,0.4604,0.1399,0.0000,0.0001,0.5066
ENSG00000251666.1,,,0.4604,0.0000,0.0000,0.0852,0.4277
ENSG00000204920.11,,,0.4603,0.0000,0.0000,0.0075,0.5009
ENSG00000183853.18,,,0.4600,0.1268,0.0000,0.0053,0.5079
ENSG00000103855.18,,,0.4596,0.2055,0.0199,0.0074,0.5106
ENSG00000163221.9,,,0.4591,0.4997,0.0000,0.2076,0.2924
ENSG00000152049.6,,,0.4591,0.0000,0.4819,0.0789,0.4428
ENSG00000163961.4,,,0.4586,0.0000,0.0000,0.4386,0.0051
ENSG00000182796.14,,,0.4585,0.0000,0.0000,0.0072,0.5204
ENSG00000203685.10,,,0.4584,0.0000,0.1335,0.1373,0.3758
ENSG00000213305.3,,,0.4578,0.0000,0.0000,0.0662,0.4110
ENSG00000091428.18,,,0.4574,0.1163,0.0000,0.0000,0.5280
ENSG00000099377.14,,,0.4574,0.0000,0.1814,0.1968,0.2156
ENSG00000120658.13,,,0.4573,0.2691,0.0000,0.0701,0.2712
ENSG00000221539.1,,,0.4568,0.0000,0.0000,0.0025,0.5119
ENSG00000140406.4,,,0.4566,0.0000,0.0000,0.0697,0.4496
ENSG00000287315.1,,,0.4566,0.0000,0.0626,0.0164,0.4732
ENSG00000248671.8,,,0.4563,0.0000,0.2320,0.4417,0.0554
ENSG00000170439.7,,,0.4559,0.0000,0.0000,0.2425,0.1781
ENSG00000178175.12,,,0.4556,0.0000,0.0000,0.0133,0.4689
ENSG00000140835.9,,,0.4555,0.0088,0.0000,0.0972,0.2770
ENSG00000101004.15,,,0.4554,0.0000,0.0000,0.0001,0.5378
ENSG00000196739.15,,,0.4551,0.0000,0.0000,0.0186,0.5186
ENSG00000160766.14,,,0.4550,0.0981,0.0000,0.0547,0.1749
ENSG00000131747.15,,,0.4546,0.6093,0.0000,0.2538,0.2196
ENSG00000198909.7,,,0.4546,0.0000,0.1885,0.2978,0.2234
ENSG00000184619.5,,,0.4541,0.0000,0.0000,0.2899,0.2110
ENSG00000083444.17,,,0.4537,0.0000,0.0000,0.0032,0.5102
ENSG00000278828.1,,,0.4534,0.3555,0.0000,0.1473,0.3558
ENSG00000171298.13,,,0.4534,0.0000,0.0000,0.1387,0.3969
ENSG00000231473.3,,,0.4533,0.0000,0.0000,0.0108,0.4728
ENSG00000004399.12,,,0.4532,0.0000,0.0000,0.0450,0.4823
ENSG00000165757.9,,,0.4529,0.0400,0.1144,0.0007,0.4828
ENSG00000133789.15,,,0.4528,0.0000,0.3257,0.1615,0.3805
ENSG00000279946.1,,,0.4525,0.0000,0.0000,0.0230,0.5069
ENSG00000142303.14,,,0.4524,0.0000,0.0000,0.0255,0.5153
ENSG00000212907.2,,,0.4524,0.0000,0.0000,0.3326,0.0920
ENSG00000161594.7,,,0.4521,0.0000,0.0000,0.0582,0.4264
ENSG00000148346.12,,,0.4520,0.3080,0.0000,0.1399,0.3500
ENSG00000134531.10,,,0.4514,0.0730,0.0000,0.0290,0.4856
ENSG00000158296.14,,,0.4513,0.0000,0.0000,0.0613,0.4445
ENSG00000212588.1,,,0.4511,0.4222,0.0000,0.3076,0.1392
ENSG00000130876.11,,,0.4510,0.1797,0.1495,0.0932,0.3860
ENSG00000274213.1,,,0.4509,0.0000,0.0000,0.0725,0.2111
ENSG00000181458.10,,,0.4509,0.2534,0.0000,0.0323,0.4529
ENSG00000127329.15,,,0.4508,0.0000,0.0753,0.0064,0.5063
ENSG00000186577.14,,,0.4508,0.0000,0.0000,0.0451,0.4806
ENSG00000284657.1,,,0.4507,0.0000,0.2945,0.2057,0.3147
ENSG00000167645.17,,,0.4506,0.0000,0.0000,0.2659,0.1961
ENSG00000203883.7,,,0.4506,0.0000,0.0000,0.0760,0.4550
ENSG00000100448.4,,,0.4505,0.5881,0.0000,0.2044,0.3005
ENSG00000123342.16,,,0.4502,0.0000,0.0000,0.0054,0.5089
ENSG00000142396.10,,,0.4497,0.0000,0.3190,0.1530,0.3714
ENSG00000163915.7,,,0.4496,0.0000,0.0000,0.2066,0.2552
ENSG00000197153.4,,,0.4495,0.4448,0.0000,0.2093,0.2998
ENSG00000279465.1,,,0.4494,0.0000,0.0000,0.0038,0.5202
ENSG00000168140.5,,,0.4490,0.0000,0.0000,0.0100,0.5196
ENSG00000163638.13,,,0.4489,0.0000,0.0000,0.0003,0.5460
ENSG00000135956.8,,,0.4472,0.0000,0.0000,0.0834,0.4416
ENSG00000112473.18,,,0.4472,0.0000,0.3505,0.2533,0.2087
ENSG00000232472.1,,,0.4471,0.0000,0.0000,0.0301,0.4814
ENSG00000182057.5,,,0.4471,0.0000,0.0000,0.2431,0.2479
ENSG00000100600.15,,,0.4470,0.0000,0.0528,0.0843,0.4410
ENSG00000135929.9,,,0.4464,0.0000,0.0000,0.0213,0.5084
ENSG00000082512.15,,,0.4463,0.0000,0.0160,0.1002,0.4204
ENSG00000228097.1,,,0.4463,0.0000,0.0000,0.0571,0.4325
ENSG00000162576.16,,,0.4460,0.2301,0.0000,0.0028,0.5433
ENSG00000253626.3,,,0.4455,0.0000,0.0000,0.0926,0.3247
ENSG00000154898.15,,,0.4455,0.0000,0.1352,0.0293,0.5133
ENSG00000172935.9,,,0.4450,0.5840,0.0000,0.1162,0.2985
ENSG00000204791.10,,,0.4447,0.4770,0.0000,0.2706,0.1107
ENSG00000133424.20,,,0.4447,0.0000,0.0000,0.0005,0.5225
ENSG00000215414.4,,,0.4436,0.0000,0.0000,0.1643,0.3585
ENSG00000253535.5,,,0.4433,0.4474,0.2413,0.0604,0.4504
ENSG00000197582.5,,,0.4432,0.0000,0.0681,0.1390,0.3922
ENSG00000234065.2,,,0.4429,0.0000,0.0000,0.0062,0.5027
ENSG00000277075.2,,,0.4426,0.3079,0.0000,0.1728,0.3391
ENSG00000235784.2,,,0.4424,0.0000,0.0000,0.0374,0.4625
ENSG00000259498.1,,,0.4423,0.0000,0.3163,0.1417,0.3938
ENSG00000229728.1,,,0.4417,0.0000,0.0000,0.0024,0.5405
ENSG00000198886.2,,,0.4413,0.0561,0.0000,0.2794,0.1372
ENSG00000273619.1,,,0.4412,0.0000,0.3254,0.3496,0.0657
ENSG00000273888.1,,,0.4406,0.0000,0.0161,0.0008,0.5235
ENSG00000165626.17,,,0.4405,0.3641,0.2081,0.1403,0.2618
ENSG00000269994.3,,,0.4400,0.0000,0.0000,0.0200,0.4564
ENSG00000232618.2,,,0.4400,0.0000,0.0721,0.0447,0.4782
ENSG00000233799.1,,,0.4398,0.0000,0.0000,0.1495,0.3835
ENSG00000196338.12,,,0.4388,0.0000,0.2625,0.3347,0.2046
ENSG00000018869.16,,,0.4383,0.0000,0.1523,0.0209,0.4151
ENSG00000196586.16,,,0.4383,0.0000,0.0000,0.0017,0.5214
ENSG00000278705.1,,,0.4381,0.3523,0.0000,0.1575,0.2517
ENSG00000111799.21,,,0.4380,0.2061,0.0000,0.0031,0.5330
ENSG00000233891.8,,,0.4372,0.0000,0.0000,0.0005,0.5412
ENSG00000186204.15,,,0.4372,0.0000,0.0000,0.0727,0.4221
ENSG00000288253.1,,,0.4371,0.0000,0.0000,0.1656,0.3340
ENSG00000196188.11,,,0.4360,0.5381,0.0000,0.1482,0.3904
ENSG00000287085.1,,,0.4352,0.0000,0.0744,0.0005,0.4903
ENSG00000234883.6,,,0.4351,0.1472,0.0000,0.0442,0.4876
ENSG00000157542.11,,,0.4348,0.0000,0.0000,0.0001,0.5268
ENSG00000200795.1,,,0.4347,0.0000,0.0620,0.0811,0.4499
ENSG00000111961.18,,,0.4345,0.0104,0.0322,0.0112,0.5381
ENSG00000237172.4,,,0.4343,0.0000,0.2308,0.0640,0.4756
ENSG00000249700.9,,,0.4342,0.0630,0.0851,0.3547,0.0339
ENSG00000141736.13,,,0.4341,0.0000,0.0198,0.0098,0.5254
ENSG00000105219.10,,,0.4330,0.0000,0.0000,0.0087,0.4956
ENSG00000278313.1,,,0.4329,0.0000,0.4375,0.0006,0.5536
ENSG00000131711.15,,,0.4327,0.3473,0.0948,0.0105,0.5504
ENSG00000261159.1,,,0.4325,0.0553,0.0000,0.0230,0.5425
ENSG00000279852.1,,,0.4318,0.0000,0.0000,0.0029,0.5419
ENSG00000159200.18,,,0.4316,0.0000,0.0000,0.0027,0.5273
ENSG00000033867.16,,,0.4311,0.0793,0.0000,0.0241,0.4946
ENSG00000120889.13,,,0.4307,0.0000,0.0000,0.0150,0.5274
ENSG00000180720.7,,,0.4304,0.0000,0.0000,0.0903,0.4185
ENSG00000264745.1,,,0.4304,0.0000,0.0621,0.1589,0.1601
ENSG00000286553.1,,,0.4299,0.0000,0.0307,0.1897,0.3090
ENSG00000074219.13,,,0.4298,0.0000,0.0000,0.0009,0.5447
ENSG00000225313.5,,,0.4297,0.0000,0.0000,0.3714,0.0796
ENSG00000164821.5,,,0.4296,0.4377,0.0000,0.2289,0.3021
ENSG00000173013.6,,,0.4293,0.0000,0.0000,0.0203,0.4577
ENSG00000207280.1,,,0.4289,0.0000,0.0000,0.0004,0.5331
ENSG00000159714.11,,,0.4287,0.3564,0.1059,0.0568,0.4704
ENSG00000136826.15,,,0.4279,0.0000,0.0000,0.0012,0.5334
ENSG00000114993.17,,,0.4274,0.5228,0.0921,0.0806,0.3580
ENSG00000272277.1,,,0.4270,0.0000,0.0000,0.0625,0.4332
ENSG00000249825.6,,,0.4268,0.0450,0.0000,0.0039,0.4968
ENSG00000113282.13,,,0.4266,0.0422,0.0000,0.4428,0.0095
ENSG00000117016.10,,,0.4265,0.0951,0.0000,0.3050,0.2514
ENSG00000105223.20,,,0.4261,0.0000,0.0000,0.0746,0.4876
ENSG00000105738.11,,,0.4260,0.1600,0.0000,0.4188,0.1470
ENSG00000244476.3,,,0.4257,0.0000,0.0000,0.0866,0.4484
ENSG00000241553.12,,,0.4253,0.0000,0.0000,0.0904,0.4007
ENSG00000121297.8,,,0.4251,0.0000,0.0000,0.0230,0.5359
ENSG00000253218.1,,,0.4248,0.1176,0.0296,0.0908,0.4687
ENSG00000089280.18,,,0.4240,0.3889,0.0000,0.0910,0.4005
ENSG00000074181.9,,,0.4234,0.0000,0.0000,0.0153,0.5404
ENSG00000280087.1,,,0.4227,0.0000,0.0000,0.0981,0.4406
ENSG00000272630.1,,,0.4227,0.0000,0.0516,0.2900,0.1797
ENSG00000183722.9,,,0.4217,0.1169,0.2119,0.0097,0.5436
ENSG00000087116.16,,,0.4214,0.0000,0.2668,0.0063,0.5197
ENSG00000275379.1,,,0.4211,0.4946,0.0000,0.2643,0.2552
ENSG00000105618.14,,,0.4211,0.1366,0.0000,0.2903,0.1751
ENSG00000245112.2,,,0.4203,0.0000,0.1037,0.3537,0.1528
ENSG00000232110.8,,,0.4200,0.2862,0.0000,0.0020,0.4189
ENSG00000093009.10,,,0.4197,0.4697,0.0000,0.1382,0.3749
ENSG00000276975.3,,,0.4192,0.0000,0.0000,0.2849,0.1727
ENSG00000050730.16,,,0.4190,0.0923,0.0000,0.0114,0.5635
ENSG00000054392.13,,,0.4185,0.0000,0.0000,0.0444,0.5111
ENSG00000230712.3,,,0.4183,0.1541,0.4597,0.0045,0.5541
ENSG00000072041.17,,,0.4182,0.2880,0.0290,0.2714,0.0894
ENSG00000128340.15,,,0.4179,0.7597,0.0000,0.3081,0.1935
ENSG00000286722.1,,,0.4177,0.0000,0.4399,0.1036,0.4538
ENSG00000168286.3,,,0.4175,0.0000,0.0741,0.0283,0.5193
ENSG00000254739.1,,,0.4162,0.3129,0.0204,0.1321,0.3938
ENSG00000010327.10,,,0.4158,0.0000,0.0000,0.1127,0.4494
ENSG00000170458.14,,,0.4155,0.0000,0.0000,0.0609,0.5086
ENSG00000203721.7,,,0.4155,0.0000,0.0000,0.0172,0.5285
ENSG00000115232.14,,,0.4149,0.7261,0.2214,0.3313,0.2249
ENSG00000137965.11,,,0.4148,0.0000,0.0000,0.0604,0.3158
ENSG00000236204.6,,,0.4141,0.0000,0.1154,0.1476,0.3757
ENSG00000188760.10,,,0.4139,0.0000,0.0000,0.1681,0.2927
ENSG00000227028.6,,,0.4138,0.0000,0.1579,0.2530,0.3175
ENSG00000241135.6,,,0.4137,0.0222,0.2707,0.4229,0.0334
ENSG00000180035.12,,,0.4136,0.0000,0.0811,0.3850,0.1417
ENSG00000235790.7,,,0.4135,0.0000,0.0000,0.0141,0.5227
ENSG00000182827.9,,,0.4131,0.0000,0.0000,0.3079,0.1629
ENSG00000253522.6,,,0.4127,0.4507,0.1128,0.1313,0.3907
ENSG00000065882.16,,,0.4126,0.0516,0.0232,0.4395,0.1223
ENSG00000274220.1,,,0.4122,0.1721,0.0000,0.1854,0.1633
ENSG00000163563.8,,,0.4119,0.6971,0.0000,0.3118,0.1776
ENSG00000261560.1,,,0.4117,0.0000,0.0000,0.0668,0.5001
ENSG00000253227.2,,,0.4116,0.0699,0.0118,0.0064,0.5719
ENSG00000213713.3,,,0.4116,0.0341,0.0000,0.1121,0.2220
ENSG00000273387.1,,,0.4116,0.0000,0.0000,0.0446,0.5265
ENSG00000255159.1,,,0.4113,0.0000,0.1356,0.1315,0.3650
ENSG00000240429.1,,,0.4094,0.0000,0.0000,0.4097,0.0560
ENSG00000198818.10,,,0.4073,0.4830,0.0000,0.3676,0.1282
ENSG00000086548.9,,,0.4070,0.2732,0.0000,0.1857,0.3564
ENSG00000110025.13,,,0.4069,0.2603,0.0550,0.3125,0.0465
ENSG00000172927.8,,,0.4067,0.0585,0.2226,0.1786,0.1128
ENSG00000189238.6,,,0.4065,0.0000,0.1650,0.0011,0.5417
ENSG00000179362.14,,,0.4062,0.0000,0.1301,0.1510,0.2786
ENSG00000081803.16,,,0.4052,0.0000,0.0000,0.0116,0.5724
ENSG00000262406.3,,,0.4052,0.0000,0.0000,0.1401,0.3424
ENSG00000117984.14,,,0.4049,0.0000,0.0000,0.2137,0.3552
ENSG00000136244.12,,,0.4044,0.0000,0.0556,0.0389,0.5449
ENSG00000239883.8,,,0.4036,0.0000,0.0571,0.4163,0.0006
ENSG00000285603.1,,,0.4033,0.0000,0.0000,0.0071,0.5662
ENSG00000120896.13,,,0.4027,0.0741,0.0480,0.0001,0.5400
ENSG00000092421.16,,,0.4023,0.0000,0.0000,0.1481,0.4361
ENSG00000023330.15,,,0.4021,0.0000,0.0000,0.3083,0.1543
ENSG00000163617.11,,,0.4017,0.0000,0.0000,0.2729,0.2634
ENSG00000158747.14,,,0.4014,0.0738,0.1701,0.0007,0.5732
ENSG00000104870.13,,,0.4009,0.0000,0.0000,0.1778,0.3897
ENSG00000258768.2,,,0.4003,0.5589,0.1495,0.1765,0.2447
ENSG00000168334.9,,,0.4002,0.0392,0.1696,0.0306,0.5326
ENSG00000197561.7,,,0.3998,0.4256,0.0000,0.2369,0.2952
ENSG00000284966.3,,,0.3991,0.0000,0.0000,0.0115,0.5268
ENSG00000242550.6,,,0.3987,0.3987,0.0000,0.2612,0.2165
ENSG00000178573.7,,,0.3985,0.0000,0.0264,0.1738,0.3963
ENSG00000123610.5,,,0.3984,0.0000,0.0000,0.1053,0.3875
ENSG00000280916.2,,,0.3978,0.0000,0.0376,0.0003,0.5838
ENSG00000118407.15,,,0.3975,0.2721,0.0000,0.0048,0.5923
ENSG00000050820.17,,,0.3957,0.0000,0.0000,0.0017,0.5726
ENSG00000260027.5,,,0.3956,0.1822,0.5248,0.0241,0.4837
ENSG00000099725.14,,,0.3941,0.0000,0.0000,0.1138,0.2751
ENSG00000268355.1,,,0.3936,0.0996,0.0000,0.1528,0.3122
ENSG00000105205.7,,,0.3932,0.4286,0.0000,0.2646,0.2927
ENSG00000204706.14,,,0.3931,0.0549,0.0000,0.3230,0.0535
ENSG00000223549.1,,,0.3930,0.0000,0.0000,0.0793,0.5067
ENSG00000164047.6,,,0.3928,0.4363,0.0000,0.2358,0.3122
ENSG00000124256.15,,,0.3925,0.0000,0.0000,0.3119,0.2083
ENSG00000254554.1,,,0.3924,0.0567,0.2711,0.0032,0.5940
ENSG00000042493.16,,,0.3923,0.0000,0.0000,0.3746,0.0925
ENSG00000214212.9,,,0.3917,0.6745,0.0000,0.2080,0.2657
ENSG00000167123.19,,,0.3912,0.1830,0.0134,0.0230,0.4588
ENSG00000187950.8,,,0.3907,0.0000,0.3722,0.1059,0.4389
ENSG00000174871.11,,,0.3906,0.0000,0.3549,0.1496,0.3516
ENSG00000069998.12,,,0.3904,0.0000,0.0873,0.4055,0.0475
ENSG00000167768.4,,,0.3900,0.4469,0.0000,0.1306,0.4495
ENSG00000182580.3,,,0.3895,0.0000,0.0000,0.1345,0.3939
ENSG00000096696.14,,,0.3885,0.7513,0.2661,0.0002,0.5746
ENSG00000277157.1,,,0.3883,0.1719,0.0000,0.2349,0.3224
ENSG00000273983.1,,,0.3880,0.5203,0.0000,0.3127,0.2359
ENSG00000256657.1,,,0.3879,0.2030,0.0000,0.3338,0.0308
ENSG00000066379.15,,,0.3877,0.0000,0.0000,0.4489,0.0676
ENSG00000077009.13,,,0.3877,0.0000,0.0000,0.0586,0.4513
ENSG00000285043.1,,,0.3876,0.0000,0.0000,0.4537,0.0233
ENSG00000229751.1,,,0.3868,0.0000,0.1955,0.2298,0.3362
ENSG00000214402.7,,,0.3865,0.0000,0.0000,0.0000,0.5841
ENSG00000123700.4,,,0.3863,0.0000,0.0023,0.0003,0.5620
ENSG00000243364.8,,,0.3853,0.0000,0.0000,0.0436,0.5389
ENSG00000215450.2,,,0.3847,0.0379,0.0000,0.2717,0.0974
ENSG00000249740.3,,,0.3840,0.0000,0.0266,0.0184,0.5568
ENSG00000225783.8,,,0.3832,0.6535,0.0000,0.4090,0.1704
ENSG00000088727.12,,,0.3824,0.0000,0.1071,0.4490,0.0491
ENSG00000239218.2,,,0.3822,0.0000,0.0000,0.0041,0.5841
ENSG00000130751.10,,,0.3821,0.1013,0.2645,0.2328,0.2900
ENSG00000224389.9,,,0.3821,0.3325,0.0000,0.0620,0.4922
ENSG00000261618.2,,,0.3815,0.0211,0.0840,0.1462,0.4513
ENSG00000123405.14,,,0.3815,0.5957,0.0000,0.2665,0.3206
ENSG00000171056.8,,,0.3797,0.0000,0.0036,0.0287,0.5578
ENSG00000162702.8,,,0.3792,0.1196,0.0000,0.4377,0.0371
ENSG00000121053.6,,,0.3786,0.4454,0.0000,0.2375,0.3112
ENSG00000286256.2,,,0.3779,0.0000,0.0000,0.0868,0.5033
ENSG00000203739.4,,,0.3776,0.0000,0.0000,0.4438,0.0004
ENSG00000262370.6,,,0.3773,0.0128,0.0000,0.3065,0.2675
ENSG00000102890.16,,,0.3771,0.0966,0.0948,0.5079,0.0134
ENSG00000089847.12,,,0.3770,0.0000,0.0234,0.4299,0.0186
ENSG00000118113.12,,,0.3769,0.4820,0.0000,0.2841,0.2359
ENSG00000157227.13,,,0.3764,0.0208,0.0000,0.0007,0.6015
ENSG00000225422.4,,,0.3761,0.2672,0.0000,0.5024,0.0014
ENSG00000070961.15,,,0.3758,0.2611,0.0000,0.2696,0.3354
ENSG00000170561.13,,,0.3746,0.0000,0.0135,0.0028,0.5942
ENSG00000185480.11,,,0.3744,0.2642,0.0000,0.1764,0.3820
ENSG00000270605.1,,,0.3744,0.2396,0.0000,0.0371,0.4625
ENSG00000160191.18,,,0.3743,0.0000,0.0000,0.0197,0.5599
ENSG00000279544.1,,,0.3740,0.1932,0.0647,0.4591,0.0050
ENSG00000109320.13,,,0.3730,0.6001,0.0000,0.3593,0.2370
ENSG00000123685.9,,,0.3729,0.0903,0.3110,0.2032,0.3793
ENSG00000120708.17,,,0.3727,0.0000,0.0641,0.2809,0.3329
ENSG00000224430.2,,,0.3726,0.0000,0.0000,0.3862,0.0199
ENSG00000244256.3,,,0.3724,0.1486,0.0000,0.3025,0.0732
ENSG00000185811.19,,,0.3722,0.7146,0.0000,0.3721,0.2269
ENSG00000219642.2,,,0.3719,0.0000,0.1210,0.2734,0.1266
ENSG00000254897.1,,,0.3714,0.0000,0.0000,0.0898,0.5028
ENSG00000185585.20,,,0.3712,0.1345,0.0000,0.1037,0.5065
ENSG00000179314.14,,,0.3710,0.1000,0.0000,0.1713,0.4017
ENSG00000262580.5,,,0.3702,0.2642,0.0000,0.4900,0.0308
ENSG00000137857.17,,,0.3699,0.0000,0.0000,0.4981,0.0001
ENSG00000231881.2,,,0.3694,0.1020,0.2617,0.0423,0.5504
ENSG00000052126.14,,,0.3690,0.5415,0.0000,0.0000,0.5827
ENSG00000248213.3,,,0.3687,0.0000,0.0000,0.4140,0.0092
ENSG00000185477.5,,,0.3686,0.0000,0.0000,0.0022,0.5721
ENSG00000006118.14,,,0.3682,0.0262,0.1881,0.1023,0.5196
ENSG00000178860.8,,,0.3668,0.0000,0.0000,0.0084,0.6148
ENSG00000270140.1,,,0.3666,0.0532,0.0000,0.2521,0.1277
ENSG00000038945.15,,,0.3663,0.0000,0.0310,0.0594,0.5385
ENSG00000287252.1,,,0.3658,0.0159,0.0000,0.0096,0.4520
ENSG00000234465.11,,,0.3655,0.0001,0.0000,0.2255,0.3214
ENSG00000124659.7,,,0.3655,0.0000,0.0000,0.5213,0.0103
ENSG00000225028.1,,,0.3641,0.0000,0.0000,0.1123,0.4979
ENSG00000267796.8,,,0.3636,0.0000,0.0000,0.4163,0.1328
ENSG00000272625.1,,,0.3635,0.2901,0.0038,0.3283,0.2419
ENSG00000267607.1,,,0.3627,0.6621,0.0000,0.1079,0.3807
ENSG00000173432.12,,,0.3624,0.0160,0.0000,0.2886,0.0066
ENSG00000151575.14,,,0.3624,0.0000,0.0211,0.5205,0.0139
ENSG00000145386.10,,,0.3623,0.3838,0.0000,0.2717,0.2838
ENSG00000237410.1,,,0.3618,0.0577,0.0000,0.1135,0.4422
ENSG00000095932.7,,,0.3614,0.4788,0.0514,0.2066,0.3573
ENSG00000253755.1,,,0.3612,0.9073,0.0000,0.3396,0.1808
ENSG00000206337.11,,,0.3610,0.0113,0.0000,0.5445,0.0011
ENSG00000117643.14,,,0.3607,0.2258,0.0341,0.0126,0.5824
ENSG00000264932.3,,,0.3596,0.0000,0.0000,0.2326,0.1521
ENSG00000120332.16,,,0.3593,0.3290,0.2117,0.1721,0.3616
ENSG00000163739.5,,,0.3589,0.4810,0.0000,0.0087,0.5480
ENSG00000213204.8,,,0.3578,0.0000,0.4725,0.2681,0.1445
ENSG00000279434.1,,,0.3576,0.1286,0.0000,0.5121,0.0029
ENSG00000170667.14,,,0.3565,0.0129,0.0000,0.1979,0.4287
ENSG00000259125.1,,,0.3562,0.0000,0.0000,0.2046,0.1640
ENSG00000163993.7,,,0.3556,0.4182,0.0000,0.3004,0.2801
ENSG00000147140.16,,,0.3552,0.0000,0.0000,0.5326,0.0005
ENSG00000168298.6,,,0.3552,0.2003,0.0000,0.2315,0.3195
ENSG00000179218.13,,,0.3552,0.0548,0.0000,0.4405,0.0964
ENSG00000255202.1,,,0.3549,0.0000,0.1760,0.0577,0.5034
ENSG00000272824.1,,,0.3543,0.1129,0.1441,0.2061,0.0925
ENSG00000162069.16,,,0.3541,0.0000,0.0000,0.0794,0.4960
ENSG00000176887.7,,,0.3536,0.1660,0.1229,0.0101,0.6302
ENSG00000267028.1,,,0.3534,0.0000,0.0000,0.2081,0.4107
ENSG00000163795.14,,,0.3529,0.1519,0.5233,0.3527,0.1858
ENSG00000171943.12,,,0.3520,0.0000,0.0000,0.0879,0.5309
ENSG00000205177.6,,,0.3517,0.0000,0.0000,0.0260,0.5533
ENSG00000260078.3,,,0.3516,0.4854,0.0000,0.2478,0.3184
ENSG00000237940.3,,,0.3502,0.0157,0.0000,0.4866,0.1291
